"Alcohol","Alcohol_12months","Alcohol_ever","Marijuana","Marijuana_30days","Marijuana_12months","Marijuana_ever","Heroin","Heroin_30days","Heroin_12months","Heroin_ever","Cocaine","Cocaine_30days","Cocaine_12months","Cocaine_ever","Highest_Year_Education_Before_Prison","Race","Age","Sex","State","Crime_type","time_of_use","drug_type","val_num_drugs","num_drugs","Age_group","used_any_ever","used_any_12months"
0,0,2,2,2,1,1,0,0,0,2,1,1,1,1,"High School Graduate","White",43,"Female","GA","Drug","At the time of Arrest","Cocaine",1,"Cocaine","35-44",1,1
1,1,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",28,"Male","PA","Public order","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,1
2,0,1,0,2,0,1,0,0,0,2,0,2,0,1,"Less Than High School","White",36,"Female","VA","Drug","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","35-44",1,0
2,0,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",24,"Male","WI","Violent","At the time of Arrest","Marijuana",1,"Marijuana","18-24",1,0
0,0,2,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","American Indian/Alaska Native",26,"Male","OR","Violent","More than a year ago","Marijuana",1,"Marijuana","25-34",1,0
1,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","Black",45,"Female","MS","Public order","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Less Than High School","Black",67,"Male","MD","Violent","At the time of Arrest","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","55+",1,1
2,0,1,2,2,1,1,1,1,1,1,2,2,2,1,"Some College","White",52,"Female","OH","Property","At the time of Arrest","Heroin",1,"Heroin","45-55",1,1
0,0,2,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",28,"Male","NY","Public order","More than a year ago","Marijuana",1,"Marijuana","25-34",1,0
1,2,1,1,1,0,1,2,2,0,1,2,2,0,1,"College Degree or More","White",26,"Male","TX","Property","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,2,1,0,1,1,1,0,2,1,1,0,0,0,2,"Less Than High School","2+ Races",30,"Male","OH","Property","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,2,0,1,0,2,0,1,0,2,0,1,"Less Than High School","Hispanic",46,"Male","WI","Property","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","45-55",1,0
1,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",31,"Male","MI","Violent","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,0
1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,"High School Graduate","Black",58,"Female","MI","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","55+",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","White",60,"Male","MI","Violent","More than a year ago","Alcohol",1,"Alcohol","55+",1,0
2,0,1,0,2,0,1,0,2,0,1,0,2,0,1,"Less Than High School","Hispanic",45,"Male","CA","Public order","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","45-55",1,0
1,1,1,2,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",34,"Male","GA","Public order","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
1,0,1,2,2,2,1,0,0,0,2,2,2,2,1,"Less Than High School","Hispanic",42,"Female","TX","Public order","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
1,1,1,0,1,1,1,0,0,0,2,0,2,2,1,"College Degree or More","White",30,"Male","OK","Property","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,"College Degree or More","White",29,"Female","PA","Property","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","25-34",1,0
2,2,1,0,1,0,1,0,0,0,2,0,1,0,1,"Less Than High School","Black",32,"Male","AR","Violent","Past 30 days","Marijuana,Cocaine",2,"More than one drug","25-34",1,0
2,0,1,0,2,0,1,0,0,0,2,0,2,0,1,"Less Than High School","Asian/Native Hawaiian/Other Pacific Islander",46,"Male","MA","Property","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","45-55",1,0
2,2,1,0,2,2,1,0,1,1,1,0,2,2,1,"High School Graduate","White",38,"Female","PA","Property","Past 30 days","Heroin",1,"Heroin","35-44",1,1
1,1,1,1,1,0,1,0,0,0,2,2,2,0,1,"Less Than High School","White",33,"Male","AL","Drug","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,1
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",27,"Female","MS","Drug","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","White",37,"Female","WI","Public order","Never used","",0,"None","35-44",0,0
2,0,1,0,2,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",18,"Male","OH","Violent","Past 12 months","Marijuana",1,"Marijuana","<18",1,1
2,0,1,0,1,1,1,0,0,0,2,0,1,1,1,"High School Graduate","Black",38,"Male","TN","Drug","Past 30 days","Marijuana,Cocaine",2,"More than one drug","35-44",1,1
1,2,1,2,1,1,1,0,0,0,2,1,2,1,1,"Less Than High School","Hispanic",54,"Male","CA","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","45-55",1,1
2,0,1,0,2,2,1,0,2,2,1,0,2,2,1,"College Degree or More","White",65,"Male","WA","Violent","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","55+",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",31,"Male","TX","Drug","More than a year ago","Alcohol",1,"Alcohol","25-34",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"College Degree or More","White",46,"Male","VA","Other","Never used","",0,"None","45-55",0,0
2,0,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",39,"Male","LA","Violent","At the time of Arrest","Marijuana",1,"Marijuana","35-44",1,0
1,2,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",36,"Male","PA","Drug","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
1,1,1,0,2,2,1,0,0,0,2,0,1,1,1,"Less Than High School","Black",51,"Male","WI","Violent","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,2,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","White",41,"Female","SC","Property","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
1,1,1,2,2,2,1,0,0,0,2,2,1,1,1,"Less Than High School","2+ Races",55,"Male","AL","Violent","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",21,"Male","GA","Drug","At the time of Arrest","Marijuana",1,"Marijuana","18-24",1,1
1,0,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",36,"Male","IL","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",38,"Male","MS","Public order","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,0,2,2,1,0,0,0,2,0,2,2,1,"High School Graduate","2+ Races",35,"Female","GA","Drug","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","35-44",1,0
2,0,1,2,2,2,1,1,1,1,1,2,2,2,1,"Less Than High School","White",32,"Female","OH","Drug","At the time of Arrest","Heroin",1,"Heroin","25-34",1,1
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",51,"Male","SC","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","45-55",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","White",71,"Male","PA","Violent","More than a year ago","Alcohol",1,"Alcohol","55+",1,0
0,0,2,0,0,0,2,0,0,0,2,2,2,2,1,"Less Than High School","American Indian/Alaska Native",51,"Male","MO","Drug","More than a year ago","Cocaine",1,"Cocaine","45-55",1,0
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",33,"Male","TX","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",31,"Male","IL","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,2,1,0,0,0,2,0,0,0,2,0,0,0,2,"College Degree or More","White",35,"Female","NE","Property","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
0,0,2,1,1,1,1,0,0,0,2,1,1,1,1,"High School Graduate","Black",58,"Male","CA","Violent","At the time of Arrest","Marijuana,Cocaine",2,"More than one drug","55+",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Black",39,"Male","MI","Violent","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Less Than High School","2+ Races",24,"Male","MD","Property","Never used","",0,"None","18-24",0,0
2,0,1,2,2,1,1,2,2,2,1,2,2,2,1,"Less Than High School","Hispanic",25,"Male","IL","Violent","Past 12 months","Marijuana",1,"Marijuana","25-34",1,1
2,2,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",40,"Male","WA","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,0,0,0,2,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",73,"Male","CA","Drug","More than a year ago","Cocaine,Alcohol",2,"More than one drug","55+",1,0
2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,"Less Than High School","Black",52,"Male","MN","Drug","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","45-55",1,0
2,0,1,2,2,1,1,1,1,1,1,2,1,1,1,"Less Than High School","Black",40,"Male","TX","Public order","At the time of Arrest","Heroin",1,"Heroin","35-44",1,1
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"Some College","White",29,"Female","PA","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
0,0,2,0,1,1,1,0,0,0,2,0,1,2,1,"Less Than High School","Black",54,"Female","FL","Drug","Past 30 days","Marijuana,Cocaine",2,"More than one drug","45-55",1,1
1,1,1,1,1,0,1,0,0,0,2,1,1,0,1,"Less Than High School","Black",37,"Male","GA","Violent","At the time of Arrest","Marijuana,Cocaine,Alcohol",3,"More than one drug","35-44",1,1
1,1,1,0,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",29,"Male","PA","Violent","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
1,2,1,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","White",42,"Female","AL","Violent","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
0,0,2,1,1,0,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",22,"Male","LA","Drug","At the time of Arrest","Marijuana",1,"Marijuana","18-24",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","White",61,"Male","MO","Violent","Never used","",0,"None","55+",0,0
1,2,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",67,"Male","CA","Violent","At the time of Arrest","Alcohol",1,"Alcohol","55+",1,0
1,1,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",24,"Male","MO","Drug","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","18-24",1,1
2,0,1,0,0,0,2,1,1,0,1,0,0,0,2,"Less Than High School","Black",50,"Female","VA","Drug","At the time of Arrest","Heroin",1,"Heroin","45-55",1,0
2,0,1,0,1,0,1,0,0,0,2,0,0,0,2,"High School Graduate","White",34,"Male","PA","Property","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
2,0,1,0,2,2,1,0,0,0,2,0,2,2,1,"High School Graduate","White",45,"Male","OR","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","45-55",1,0
1,0,1,1,1,0,1,0,0,0,2,1,1,0,1,"High School Graduate","Black",46,"Male","VA","Violent","At the time of Arrest","Marijuana,Cocaine,Alcohol",3,"More than one drug","45-55",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",41,"Male","LA","Violent","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","White",82,"Male","WV","Violent","More than a year ago","Alcohol",1,"Alcohol","55+",1,0
2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,"Less Than High School","White",56,"Male","OH","Drug","At the time of Arrest","Heroin,Cocaine",2,"More than one drug","55+",1,1
2,2,1,2,2,1,1,0,0,0,2,0,0,0,2,"High School Graduate","White",42,"Female","OR","Property","Past 12 months","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"College Degree or More","Black",61,"Male","NC","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","55+",1,0
2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,"Less Than High School","Hispanic",31,"Male","TN","Property","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,1
1,1,1,2,2,2,1,0,0,0,2,2,2,2,1,"Less Than High School","2+ Races",34,"Male","KS","Drug","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"College Degree or More","White",50,"Male","TX","Public order","More than a year ago","Alcohol",1,"Alcohol","45-55",1,0
2,0,1,0,0,0,2,0,0,0,2,0,2,2,1,"Less Than High School","Black",52,"Female","TX","Violent","More than a year ago","Cocaine,Alcohol",2,"More than one drug","45-55",1,0
1,1,1,0,1,1,1,0,0,0,2,0,2,2,1,"Some College","2+ Races",37,"Male","OH","Violent","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,1
1,0,1,2,2,0,1,1,1,0,1,1,1,0,1,"Less Than High School","Black",60,"Female","IL","Violent","At the time of Arrest","Heroin,Cocaine,Alcohol",3,"More than one drug","55+",1,0
1,1,1,0,2,0,1,0,0,0,2,0,1,0,1,"Less Than High School","White",54,"Female","IN","Drug","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",25,"Male","TX","Property","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,0
1,1,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","White",46,"Male","VA","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","45-55",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","White",47,"Male","AR","Public order","More than a year ago","Alcohol",1,"Alcohol","45-55",1,0
1,2,1,1,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","White",34,"Male","CA","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,1
2,2,1,1,1,0,1,0,0,0,2,2,1,0,1,"Less Than High School","Hispanic",20,"Male","TX","Public order","At the time of Arrest","Marijuana",1,"Marijuana","18-24",1,0
1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,"Less Than High School","2+ Races",45,"Male","MO","Violent","At the time of Arrest","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","45-55",1,0
1,0,1,0,0,0,2,0,2,0,1,0,2,0,1,"Some College","White",33,"Male","CA","Violent","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,0
2,2,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",32,"Female","KS","Violent","More than a year ago","Alcohol",1,"Alcohol","25-34",1,0
1,1,1,2,1,1,1,0,0,0,2,2,1,2,1,"High School Graduate","Hispanic",29,"Female","TX","Property","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
1,2,1,0,0,0,2,0,0,0,2,0,2,2,1,"Less Than High School","Black",50,"Female","DE","Public order","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,0
2,0,1,2,2,2,1,2,2,1,1,2,2,2,1,"Some College","White",33,"Female","WV","Property","Past 30 days","Heroin",1,"Heroin","25-34",1,1
2,2,1,0,1,0,1,0,2,0,1,0,2,0,1,"Less Than High School","White",26,"Male","IN","Drug","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
2,0,1,2,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","White",41,"Female","GA","Drug","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,0,0,0,-2,0,0,0,-2,0,0,0,-2,"Less Than High School","Hispanic",39,"Male","OR","Public order","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,0,2,2,1,0,0,0,2,0,1,1,1,"Less Than High School","White",40,"Female","NC","Property","Past 30 days","Cocaine",1,"Cocaine","35-44",1,1
1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,"Less Than High School","White",32,"Female","OH","Drug","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,0,1,0,2,2,1,0,0,0,2,0,1,2,1,"Less Than High School","White",34,"Female","TX","Property","Past 30 days","Cocaine",1,"Cocaine","25-34",1,0
1,1,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",41,"Male","SC","Violent","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,1
1,0,1,1,2,0,1,0,0,0,2,2,1,0,1,"Less Than High School","Hispanic",31,"Male","FL","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,0,1,0,1,1,1,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",28,"Male","IL","Public order","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,1,2,1,0,0,0,2,0,2,2,1,"Some College","2+ Races",51,"Female","CT","Property","Past 30 days","Marijuana",1,"Marijuana","45-55",1,0
2,0,1,1,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","White",35,"Male","NJ","Drug","At the time of Arrest","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"High School Graduate","2+ Races",34,"Female","IN","Property","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,0,1,0,1,0,1,0,2,0,1,0,2,0,1,"Less Than High School","White",27,"Male","PA","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
2,2,1,0,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",46,"Male","PA","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","45-55",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Black",44,"Male","LA","Drug","Never used","",0,"None","35-44",0,0
2,0,1,2,2,0,1,0,0,0,2,2,2,0,1,"High School Graduate","2+ Races",46,"Male","TX","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","45-55",1,0
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",28,"Male","TX","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
1,1,1,0,2,1,1,0,0,0,2,0,0,0,2,"Some College","White",36,"Male","WI","Public order","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","White",65,"Female","IN","Violent","More than a year ago","Alcohol",1,"Alcohol","55+",1,0
1,1,1,1,1,1,1,0,0,0,2,2,2,1,1,"High School Graduate","Hispanic",38,"Male","CA","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","35-44",1,1
1,0,1,2,1,1,1,0,0,0,2,2,2,1,1,"Less Than High School","Black",50,"Male","VA","Violent","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,1,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","White",33,"Male","AK","Property","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","Asian/Native Hawaiian/Other Pacific Islander",28,"Female","CA","Public order","More than a year ago","Alcohol",1,"Alcohol","25-34",1,0
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Some College","Black",33,"Male","FL","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
1,1,1,0,2,2,1,0,0,0,2,0,0,0,2,"College Degree or More","White",44,"Male","WA","Property","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,1
1,0,1,0,0,0,2,0,0,0,2,0,2,2,1,"Some College","White",40,"Female","IN","Public order","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",38,"Male","KY","Violent","At the time of Arrest","Marijuana",1,"Marijuana","35-44",1,1
1,0,1,2,2,2,1,0,0,0,2,1,1,1,1,"Less Than High School","2+ Races",47,"Female","TX","Property","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","45-55",1,1
2,0,1,2,2,2,1,0,0,0,2,2,2,2,1,"High School Graduate","White",27,"Male","IN","Drug","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","25-34",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Black",43,"Male","SC","Drug","Never used","",0,"None","35-44",0,0
2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,"Less Than High School","White",40,"Male","CO","Drug","Past 30 days","Heroin",1,"Heroin","35-44",1,1
2,0,1,2,1,2,1,2,2,2,1,2,1,2,1,"Less Than High School","White",24,"Female","GA","Public order","Past 30 days","Marijuana,Cocaine",2,"More than one drug","18-24",1,0
2,2,1,1,1,0,1,0,0,0,2,1,1,0,1,"Less Than High School","Black",37,"Male","SC","Property","At the time of Arrest","Marijuana,Cocaine",2,"More than one drug","35-44",1,0
2,0,1,0,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",53,"Male","PA","Violent","Past 30 days","Marijuana",1,"Marijuana","45-55",1,0
2,1,1,0,2,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",33,"Male","MI","Violent","Past 12 months","Marijuana,Alcohol",2,"More than one drug","25-34",1,1
1,2,1,2,2,0,1,2,2,0,1,1,2,0,1,"Some College","Hispanic",51,"Male","FL","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","45-55",1,0
1,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",36,"Male","IN","Drug","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
1,1,1,1,1,0,1,2,2,0,1,0,0,0,2,"Less Than High School","Hispanic",59,"Male","MA","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","55+",1,1
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",41,"Male","TN","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,0,1,2,1,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",24,"Male","TX","Property","Past 30 days","Marijuana",1,"Marijuana","18-24",1,0
1,1,1,0,1,1,1,0,0,0,2,0,2,1,1,"Less Than High School","Hispanic",20,"Male","CA","Property","At the time of Arrest","Alcohol",1,"Alcohol","18-24",1,1
1,0,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",38,"Male","NY","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","White",41,"Male","FL","Drug","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,2,1,0,1,0,0,0,2,2,1,0,1,"High School Graduate","Black",25,"Male","TN","Violent","Past 30 days","Marijuana,Cocaine",2,"More than one drug","25-34",1,0
2,0,1,2,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","2+ Races",28,"Female","WA","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
